pheno_name	heritability	experimental	residuals	ratio_test_p	residuals_norm_p	het_test_p
Genus_Caulobacter	0	56	44	1	0.115454739323938	0.8498890124689
Genus_Asticcacaulis	0	28	72	1	0.102901872313834	0.678366571977002
Genus_Bosea	0	9	91	1	0.00376162003055991	0.829725566472811
Genus_Brevundimonas	0	5	95	1	0.000918448442203941	0.639708754630761
Genus_Reyranella	3	59	38	0.7067310611823	0.0491653038421627	0.981118487231899
Genus_Candidatus_Nucleicultrix	4	70	26	0.320352499821281	1.07439528581331e-05	0.935246842973363
Genus_Inquilinus	0	14	86	1	0.00114733033587982	0.974027497517213
Genus_Pelagibius	7	37	56	0.502727431991152	0.0235926433414252	0.456751367248556
Genus_Rhodopila	16	51	33	0.00282065116131401	0.422502004596308	0.761081692868539
Genus_Craurococcus-Caldovatus	0	8	92	1	0.684395353239759	0.809874633004986
Genus_Roseomonas	0	20	80	1	3.98318710976993e-06	0.505233847748232
Genus_Bdellovibrio	17	33	50	0.0613829595231227	4.18965744389792e-06	0.329025917122189
Genus_KD3-10	3	71	26	0.605178054807914	0.00380975135911863	0.77906993652557
Genus_Oligoflexus	13	37	50	0.115923407618523	0.0105279747917503	0.839173125728718
Genus_Candidatus_Paracaedibacter	4	60	36	0.549833953843523	0.385868474436589	0.976461282114945
Genus_Candidatus_Megaira	0	15	85	1	0.00222078079180213	0.671884877441685
Genus_Thalassobaculum	0	19	81	1	0.00158816632462102	0.956899569909527
Genus_Stella	14	7	79	0.340996814219303	0.647578599818498	0.878625427712755
Genus_Niveispirillum	23	11	66	0.0381193603865812	8.44341825938493e-05	0.566018232266624
Genus_Dongia	10	38	52	0.34911193046098	0.82889484430505	0.865508309585159
Genus_Azospirillum	2	28	70	1	5.25866405973458e-07	0.475890674917693
Genus_Truepera	4	23	73	0.923877123817883	6.14048701297733e-07	0.308055650937338
Genus_Citrifermentans	0	27	73	1	0.00152134648186983	0.859697311325018
Genus_Desulfovirga	18	5	77	0.146525644606854	6.17418807853436e-16	0.0673986153110013
Genus_Lacunisphaera	19	54	27	0.000255872328136563	0.295610611451133	0.550563837551581
Genus_Opitutus	0	33	67	1	0.130903875101382	0.741526717899734
Genus_Pelagicoccus	16	28	56	0.0818739777053902	2.28728545855432e-08	0.287511063886553
Genus_Alterococcus	1	33	66	1	0.0753449751145418	0.581429463319505
Genus_Candidatus_Xiphinematobacter	7	56	37	0.328885909745914	0.238107137159017	0.970896134528191
Genus_Terrimicrobium	4	18	78	1	3.30133174634031e-07	0.944639322084641
Genus_Ellin517	15	26	59	0.104304778527301	2.39719066135886e-12	0.424392243322481
Genus_ADurb.Bin063-1	0	30	70	1	0.0240878336481867	0.963554229990706
Genus_RS25G	34	23	43	2.51320668882056e-05	2.82230861573745e-06	0.70974027253508
Genus_DEV008	31	0	69	0.00575545830060812	8.71372271493279e-07	0.675043565466444
Genus_Oikopleura	4	42	54	0.901785784039673	0.379393354726014	0.534196019559544
Genus_Chthoniobacter	22	43	35	0.000570306404938182	0.727237554099101	0.935207889811176
Genus_LD29	1	73	26	1	0.0840675025716867	0.990808173190978
Genus_Luteolibacter	15	56	29	0.00463980066152584	0.361240765411942	0.943092307203634
Genus_Prosthecobacter	17	18	65	0.116615211064196	0.252068483931537	0.975382949600725
Genus_Roseimicrobium	2	46	52	1	0.000256078957943525	0.970752094490034
Genus_Acholeplasma	24	40	36	0.000473068898920571	0.667849154180216	0.900187171319648
Genus_AKYG587	1	45	54	1	9.41142868498514e-05	0.404847454477836
Genus_CL500-3	0	3	97	1	0.000649674775709235	0.798374785640103
Genus_SM1A02	5	37	58	0.81428118396728	4.76882370822839e-06	0.410482661072064
Genus_Rhodothermus	2	9	89	1	8.46061192330986e-13	0.547105899826936
Genus_Peredibacter	12	58	30	0.0240669627380337	0.019446594997906	0.839040811935444
Genus_Bacteriovorax	0	11	89	1	0.153302224648733	0.924855466639401
Genus_Silvanigrella	0	27	73	1	0.000291832053870092	0.962148467012129
Genus_Nannocystis	32	38	30	1.98242895310369e-06	0.270950014923984	0.86869379231525
Genus_Enhygromyxa	27	49	24	9.24345394345737e-07	0.357961879493718	0.979584330337038
Genus_Haliangium	14	59	27	0.00609504812080767	0.324673094103045	0.834269314131005
Genus_Corallococcus	13	3	84	0.380881554779432	1.27386238227537e-08	0.247619351087295
Genus_P3OB-42	14	42	44	0.0532465101442632	0.288932847389945	0.784280357424767
Genus_Vulgatibacter	37	30	33	1.01013397887585e-06	4.48041757814859e-06	0.262737308144857
Genus_Anaeromyxobacter	0	16	84	1	0.000415036375634645	0.650377627548549
Genus_Sandaracinus	8	64	28	0.090779581573818	0.00168159739236595	0.631255295329631
Genus_Polyangium	0	71	29	1	8.20983027679381e-15	0.00521503374521334
Genus_Minicystis	9	24	67	0.477853232401354	0.0286535777884695	0.608195273130244
Genus_Pajaroellobacter	43	29	28	1.29975310989317e-09	0.058790275835258	0.68483896924905
Genus_Phaselicystis	0	4	96	1	0.615404360271636	0.833646384250531
Genus_Spirochaeta	1	22	77	1	3.39046378397532e-07	0.496512585556289
Genus_Treponema	6	71	23	0.10184993567125	0.532940012573474	0.827337890942831
Genus_Salinispira	18	52	30	0.00133899390060724	0.920292725420184	0.641754026574393
Genus_Spirochaeta_2	4	50	46	0.771036599956015	0.00122351379082065	0.321352240913793
Genus_Desulfovibrio	8	26	66	0.581687326934878	4.81176974477702e-07	0.344531761179946
Genus_OM27_clade	14	43	43	0.0558509588319001	1.31684553207201e-07	0.244233731855345
Genus_Leptonema	20	39	41	0.00368532297086007	0.179332018338446	0.801938451823519
Genus_Gemmatimonas	17	39	44	0.0269929376121835	0.0052592294837797	0.620887178881756
Genus_possible_genus_04	17	11	72	0.154971974797805	0.0252930103727759	0.699867292266331
Genus_Luteitalea	1	3	96	1	1.16570326223712e-12	0.0350274682067674
Genus_Steroidobacter	5	33	62	0.723576361843424	0.0366582592579519	0.975498333805237
Genus_BIyi10	29	44	27	1.01509097573668e-06	7.0878043154328e-07	0.650176654275007
Genus_Acinetobacter	3	8	89	1	1.92604860031316e-11	0.121654224067437
Genus_Ketobacter	19	24	57	0.0380619461244173	5.67805654739716e-07	0.349440100765673
Genus_KCM-B-112	14	27	59	0.162028361345832	1.37289798359826e-12	0.38992702136444
Genus_Acidibacter	5	68	27	0.287532523910319	0.117060261751262	0.88872713228667
Genus_Candidatus_Ovatusbacter	7	6	87	0.758882159793492	0.000246784732784481	0.424020486678948
Genus_Candidatus_Berkiella	6	24	70	0.739872332006689	0.0277379007623037	0.306434423011033
Genus_Coxiella	0	23	77	1	0.0973624317365428	0.877625759654719
Genus_Pseudomonas	14	19	67	0.199218478084592	4.32580243043015e-06	0.428084290095454
Genus_Cellvibrio	19	26	55	0.0414708824836835	0.194299773203436	0.961514888223271
Genus_Rheinheimera	11	33	56	0.271072501367499	5.42512086911348e-10	0.432848949849524
Genus_Thioalkalispira-Sulfurivermis	0	18	82	1	1.63833446305102e-05	0.713439982458388
Genus_Methylocaldum	2	32	66	1	5.83851622452284e-05	0.695377223743343
Genus_Legionella	14	58	28	0.0125024320115706	0.191632329686996	0.915450114658114
Genus_Aquicella	14	46	40	0.0399645086964764	0.656534743528982	0.896493731096117
Genus_Dokdonella	25	25	50	0.00880691141059775	0.702796737796713	0.956888144897895
Genus_Tahibacter	0	40	60	1	0.176020168183683	0.904920354031162
Genus_Rhodanobacter	5	8	87	0.918952237190192	8.56965491302892e-14	0.276344453044751
Genus_Ahniella	10	14	76	0.481036711444225	0.132655587835933	0.967351761893794
Genus_Luteimonas	8	47	45	0.388550519983171	6.08838685597503e-13	0.0273544022331928
Genus_Pseudoxanthomonas	3	23	74	1	7.0329765091025e-06	0.773824696195817
Genus_Stenotrophomonas	3	10	87	1	8.03272398405927e-23	0.00208497091832848
Genus_Lysobacter	5	14	81	0.891803172902701	3.06672924609043e-15	0.666750291671396
Genus_Thermomonas	10	29	61	0.364965006995979	0.260175450658023	0.552878904488641
Genus_Arenimonas	29	9	62	0.00658954073186515	3.29216925691395e-09	0.473337830415849
Genus_Panacagrimonas	42	19	39	2.72447324213325e-07	0.0118848811373798	0.791357031379706
Genus_Sulfurifustis	0	1	99	1	0.00322450933865923	0.655523382809811
Genus_Methylomicrobium	5	26	69	0.822534975122731	1.78476838101253e-11	0.449069160488883
Family_Methylomonadaceae	11	52	37	0.0714806075176947	0.590271482917885	0.825865455695438
Family_Saprospiraceae	31	40	29	5.04783115925972e-06	0.534060445288874	0.998576045163183
Family_Sphingobacteriaceae	0	25	75	1	0.483949044605089	0.735539451593167
Family_NS11-12_marine_group	15	47	38	0.0273317303846369	0.779868224959362	0.951060582970699
Family_Chitinophagaceae	16	61	23	0.000699661453840779	0.769090254751654	1.42072278565561e-29
Family_Flavobacteriaceae	35	18	47	0.00124243929249797	0.111573524378657	0.836665053112937
Family_Weeksellaceae	0	34	66	1	1.69549646605237e-16	0.390377521486383
Family_37-13	45	16	39	7.92963573615975e-08	0.370111088653879	0.931470095422359
Family_env.OPS_17	29	33	38	8.0231427652638e-05	0.709802572201	0.890417238855299
Family_KD3-93	15	35	50	0.0575369027391417	0.650617105843079	0.993930005131974
Family_AKYH767	10	45	45	0.187461218788332	0.418214756384434	0.946113624285602
Family_Lentimicrobiaceae	9	18	73	0.598862365825193	0.0648850285151115	0.607894739054729
Family_Cryomorphaceae	10	20	70	0.412642618067577	5.54956156901027e-10	0.432782127184149
Family_Marinilabiliaceae	5	42	53	0.729681427272657	0.351388445243361	0.901159367531986
Family_Paludibacteraceae	0	27	73	1	8.47064577971191e-05	0.377061955160148
Family_NS9_marine_group	8	6	86	0.72418963327233	0.732150652938967	0.929522679712169
Family_Crocinitomicaceae	7	29	64	0.549833953843523	0.00127196071179492	0.512012485220337
Family_Bacteroidetes_vadinHA17	6	57	37	0.483892449240682	0.000606114654646446	0.861233602986572
Family_Prolixibacteraceae	13	39	48	0.144810363030851	0.342694732618792	0.995712564514044
Family_SB-5	4	16	80	1	6.09424369731816e-05	0.740322185688364
Family_Microscillaceae	6	62	32	0.380545166960052	0.838732461933662	0.96133949727596
Family_Cytophagaceae	25	34	41	0.000919106294948057	0.118224876889013	0.651824347252051
Family_Spirosomaceae	1	36	63	1	0.0227346809986479	0.718739311872448
Family_Cyclobacteriaceae	15	19	66	0.167597364417281	1.35732078220788e-06	0.548253050184397
Family_Dysgonomonadaceae	9	20	71	0.520103333148692	6.14071659593511e-09	0.975944759761087
Family_Amoebophilaceae	4	36	60	0.842194500513689	2.30071037624445e-05	0.98783859244465
Family_PHOS-HE36	10	33	57	0.298249629720832	1.35010893628569e-05	0.564741646045867
Family_SR-FBR-L83	0	19	81	1	1.3307324305319e-09	0.770981073004902
Family_Abditibacteriaceae	0	32	68	1	0.00160228763150151	0.57334718018504
Family_Lachnospiraceae	29	12	59	0.00931686439508985	0.633849971756727	0.95634040802742
Family_UCG-010	15	1	84	0.281491850872992	3.99226841375664e-05	0.713961304021972
Family_Defluviitaleaceae	14	6	80	0.307506027731112	0.264000846429771	0.91376443586125
Family_Gracilibacter	8	28	64	0.471316270337017	7.44774330559145e-07	0.840774596692434
Family_Clostridiaceae	0	27	73	1	3.32051047907689e-05	0.875546677745606
Family_Oxobacteraceae	7	19	74	0.67776866811169	0.003543367540334	0.528252937481952
Family_Hungateiclostridiaceae	26	38	36	0.000204974280447213	0.196225123592154	0.948821286999051
Family_Symbiobacteraceae	16	2	82	0.320810676637565	5.06678576542177e-14	0.0569814817470871
Family_Dethiobacteraceae	0	0	100	1	0.0137875135618712	1
Family_Oscillospiraceae	0	25	75	1	3.17323864082523e-06	0.878847652599697
Family_Butyricicoccaceae	1	15	84	1	1.50525424247551e-08	0.72200167663675
Family_Syntrophomonadaceae	32	3	65	0.00543019331356138	0.0538941915807461	0.901024260153626
Family_Halanaerobiaceae	0	3	97	1	2.59311718158e-17	0.0667193212820153
Family_Family_III	10	0	90	0.532345763924903	0.35720483728273	0.924376402781395
Family_Exiguobacteraceae	10	26	64	0.380545166960052	2.43294286155381e-16	0.219742090628759
Family_Aneurinibacillaceae	10	62	28	0.0291994446148238	0.0197950958788224	0.325917471345742
Family_Sporolactobacillaceae	25	45	30	3.04633067061676e-05	0.000402067286591821	0.682326085578564
Family_Salisediminibacteriaceae	0	0	100	1	2.87505925359165e-05	1
Family_Bacillaceae	27	7	66	0.0181357366931482	0.627263145027526	0.761330820520252
Family_Planococcaceae	21	36	43	0.0158642840446344	0.0673145415253292	0.970792479653004
Family_Paenibacillaceae	17	54	29	0.00238267263141483	0.000148967980853757	0.721430399160176
Family_Brevibacillaceae	1	26	73	1	1.70116530582471e-09	0.195269867698776
Family_Desulfitobacteriaceae	0	51	49	1	0.954371412191108	0.754645193189368
Family_Heliobacteriaceae	5	16	79	0.898891350125741	4.98424112119798e-09	0.797495837846881
Family_Peptostreptococcaceae	18	30	52	0.0447934681695966	0.117173536841533	0.820601453010822
Family_Anaerovoracaceae	0	3	97	1	9.16575846408354e-08	0.645697461574486
Family_Alkaliphilus	4	7	89	1	8.46904971562945e-06	0.539267896334008
Family_Brassicibacter	0	26	74	1	0.000140232872639782	0.977427485980792
Family_Proteiniboraceae	0	4	96	1	0.0384531735124336	0.956149875345574
Family_Sedimentibacteraceae	0	68	32	1	0.347170071845454	0.791447721642054
Family_Family_XI	5	25	70	0.809081699772682	8.81107092089252e-07	0.127986971618011
Family_Caldicoprobacteraceae	8	19	73	0.598815187769945	0.449883513953962	0.829738963082962
Family_Desulfitibacteraceae	0	26	74	1	0.00194139332476604	0.354849992340551
Family_SRB2	0	9	91	1	9.61360887735349e-06	0.725492424818132
Family_Syntrophobotulaceae	0	5	95	1	1.25722288914488e-05	0.798411890222846
Family_Family_IV	0	6	94	1	0.00344747960216731	0.865458251592514
Family_Tepidanaerobacter	3	6	91	1	0.000245311257913833	0.710885729489538
Family_Alkalibaculum	6	35	59	0.605178054807914	0.00105949076824578	0.934747385922674
Family_Thermincolaceae	3	12	85	1	3.30944709029776e-08	0.823987385907583
Family_A4b	2	63	35	0.900553935277687	0.763035518050416	0.974274258346672
Family_Anaerolineaceae	5	46	49	0.723889568132079	0.649031290911598	0.983293497073471
Family_Caldilineaceae	8	47	45	0.337604606381701	0.214717489727189	0.886558120711544
Family_Thermomicrobiaceae	23	45	32	0.00036296572662503	2.8809524105824e-13	0.261590522441161
Family_AKYG1722	9	81	10	1.27857137636179e-05	0.000538247735750837	0.907032842428653
Family_Chloroflexaceae	13	34	53	0.229929437105007	0.722118097486722	0.789346700551177
Family_Roseiflexaceae	1	12	87	1	0.0186788190990526	0.805655020864699
Family_AKIW781	0	6	94	1	0.00023297096688546	0.789607152980539
Family_JG30-KF-CM45	21	65	14	6.02419796825584e-09	0.00221874475920102	0.800764571025501
Family_Ardenticatenaceae	4	1	95	1	1.79051489633645e-05	0.72612801126248
Family_Ktedonobacteraceae	14	36	50	0.0810671239318843	0.000594605497149107	0.742969240790969
Family_Kyrpidiaceae	0	0	100	1	0.00148672323463931	0.920330379530438
Family_Herpetosiphonaceae	0	19	81	1	9.64004724554052e-06	0.887478334109196
Family_Pirellulaceae	12	14	74	0.449974282831421	0.593794454712979	1.64865852305186e-317
Family_Isosphaeraceae	34	53	13	9.83965678434582e-15	9.75632572890601e-12	0.512807035013381
Family_Gemmataceae	9	69	22	0.0111462622519107	4.92501519979979e-05	0.807316230766577
Family_Rubinisphaeraceae	16	31	53	0.0823283069022471	0.283399268337871	0.0523827369007603
Family_Schlesneriaceae	7	1	92	0.795210986894965	0.293911021615912	0.961403074827083
Family_Hydrogenoanaerobacterium	0	20	80	1	0.00301896085933619	0.974358665573836
Family_Ruminococcaceae	0	0	100	1	0.674631404251273	1
Family_Ethanoligenenaceae	0	3	97	1	0.0144360636643201	0.998982038001123
Family_Thermacetogeniaceae	0	1	99	1	0.000216596236783367	0.818768585417301
Family_Longimicrobiaceae	7	36	57	0.557002622988353	3.11189740838207e-06	0.425177653475094
Family_Thermomonosporaceae	28	42	30	9.80902561633144e-06	4.46291814820094e-05	0.688449498190232
Family_Streptosporangiaceae	20	52	28	0.00022298911925251	0.61074673177036	0.87386525778484
Family_Glycomycetaceae	12	7	81	0.390594659567889	8.31776944305584e-21	0.0240932398512588
Family_Nocardiopsaceae	7	48	45	0.405450188101989	0.211565858777366	0.83819783841769
Family_Nocardioidaceae	13	23	64	0.28989989563547	1.13729334040254e-07	0.20140669094736
Family_Thermaceae	3	7	90	1	0.00027294437156951	0.763200021368057
Family_Streptomycetaceae	11	33	56	0.290128982893331	4.35831380413594e-08	0.487417705525302
Family_Micromonosporaceae	20	39	41	0.00638788380161451	0.000183764971354773	0.598614095531559
Family_Mycobacteriaceae	14	13	73	0.275375143856371	0.464419658470178	0.938806873245308
Family_Nocardiaceae	24	6	70	0.0472878111797915	4.81522702703805e-08	0.542006053487961
Family_Pseudonocardiaceae	15	47	38	0.0305229742546461	0.000300452975505294	0.315944690460441
Family_Frankiaceae	11	46	43	0.146525644606854	0.234963345883915	0.686829696394913
Family_Microbacteriaceae	58	18	24	1.25231633775346e-13	0.652035061758835	0.92162512542671
Family_Micrococcaceae	1	34	65	1	1.11479582481045e-15	0.0600956170920189
Family_Cellulomonadaceae	50	1	49	1.32073412778213e-06	4.93769658597373e-13	0.217744638121903
Family_Jonesiaceae	0	2	98	1	5.96528454054283e-05	0.96873319592114
Family_Promicromonosporaceae	53	0	47	1.37037582365194e-07	0.465107120753005	0.962863002064102
Family_Demequinaceae	10	40	50	0.262146447211311	0.713524706122737	0.603451312079007
Family_Intrasporangiaceae	29	11	60	0.0090956324269004	4.25813414741116e-06	0.477896423330169
Family_Propionibacteriaceae	19	25	56	0.0311537997029799	8.89162052449209e-06	0.0887827770528463
Family_Sporichthyaceae	10	2	88	0.598815187769945	0.000183074744258999	0.685482133892208
Family_Ilumatobacteraceae	21	77	2	3.19187978207418e-40	0.856237359741488	0.945379477675854
Family_Euzebyaceae	20	23	57	0.0741540729221611	0.00022693242101691	0.7923693823147
Family_Microtrichaceae	21	35	44	0.0160460833355446	0.00660338638911365	0.482273128469726
Family_Iamiaceae	27	20	53	0.0052541516790435	0.192009901118162	0.615232486764135
Family_Gaiellaceae	17	11	72	0.128852829147269	0.0221772506506817	0.996531255448243
Family_Solirubrobacteraceae	26	0	74	0.03488399438123	8.41100889678712e-08	0.182656420815942
Family_67-14	34	16	50	0.000546221933825222	0.00834365626121702	0.584704090865358
Family_Vampirovibrionaceae	13	35	52	0.127829959770929	1.5373445118806e-14	0.00239980756466651
Family_Obscuribacteraceae	3	11	86	1	0.000827193148998294	0.779601714123801
Family_Blastocatellaceae	7	53	40	0.372855395957155	0.164858470592351	0.985268632375257
Family_Pyrinomonadaceae	7	4	89	0.722482787231256	0.0185905032587537	0.638463551267526
Family_Fimbriimonadaceae	28	2	70	0.0112573599047125	0.00254515215640511	0.715115865090462
Family_Parachlamydiaceae	9	38	53	0.395404214497909	0.501728423179409	0.982459796698754
Family_Chlamydiaceae	0	3	97	1	0.0306693276336679	0.989915156051774
Family_cvE6	10	48	42	0.205926103217752	0.0390232951979692	0.960517404619216
Family_Rhodocyclaceae	5	69	26	0.266786687695763	0.362341803175653	0.166553243373109
Family_Comamonadaceae	4	34	62	0.891803172902701	1.07034146858112e-15	0.0018348992936067
Family_TRA3-20	13	74	13	2.41370096427931e-05	0.000112136544763033	0.708650609512937
Family_Alcaligenaceae	16	31	53	0.0639505936644189	0.000110435037965795	0.293608838723629
Family_B1-7BS	18	62	20	7.99220620360169e-05	2.73562156491532e-10	0.82753517657687
Family_Nitrosomonadaceae	11	61	28	0.0379743547704327	0.152049054514997	0.731224099790387
Family_SC-I-84	7	63	30	0.206808109303711	5.46351780517087e-06	0.784925970057944
Family_Burkholderiaceae	24	17	59	0.0194366857724525	0.000350324038067675	0.766177233966555
Family_Oxalobacteraceae	16	56	28	0.00294152454454738	0.0131828727763587	0.700218693678275
Family_Sutterellaceae	0	48	52	1	0.00165016177396433	0.782863735626122
Family_Chitinimonadaceae	13	28	59	0.220173831938562	5.59517392366718e-15	0.0679385564482016
Family_Neisseriaceae	7	33	60	0.557484517238877	1.04786295167101e-09	0.388024304848491
Family_Methylophilaceae	12	71	17	0.000413281282292174	3.05214424746662e-05	0.457605603807199
Family_Vermiphilaceae	1	27	72	1	6.07291020462122e-06	0.891258875059865
Family_UBA12409	9	40	51	0.288247049204447	0.0797369836214878	0.91131100900302
Family_Babeliaceae	11	11	78	0.429071704089713	0.151472674984843	0.685021151307358
Family_Sumerlaeaceae	14	45	41	0.0872600996363287	0.197993820249071	0.709911550353453
Family_Thermoactinomycetaceae	41	9	50	4.01848314852138e-05	0.156882351329096	0.938556188368897
Family_Caldalkalibacillaceae	5	9	86	0.863755522934975	8.7406649072723e-10	0.214714221933052
Family_Thermaerobacteraceae	12	9	79	0.405288143145244	0.000149442880841742	0.761520966572141
Family_Haloplasmataceae	1	18	81	1	0.000538051172351379	0.843910380652321
Family_Alicyclobacillaceae	0	27	73	1	0.0131763685231062	0.946399069379402
Family_Limnochordaceae	22	19	59	0.0260875513292712	1.18806388866071e-11	0.260154108518457
Family_Bryobacteraceae	0	12	88	1	0.39117522913131	0.948609803204042
Family_Solibacteraceae	18	52	30	0.000699661453840779	0.000192173904111855	0.777029721381229
Family_Christensenellaceae	0	62	38	1	6.603432023442e-08	0.464076727309572
Family_Lutispora	0	10	90	1	4.33477858350611e-08	0.639539845270874
Family_Peptococcaceae	40	14	46	1.16085673025456e-05	0.248811251219591	0.762926025169988
Family_Pelotomaculaceae	0	59	41	1	1.47964772231726e-13	0.318874457123937
Family_Desulfotomaculales_Incertae_Sedis	0	11	89	1	0.427388149541401	0.883296244228475
Family_Desulfotomaculaceae	0	13	87	1	0.00486339827103655	0.609926284030644
Family_Sporomusaceae	0	14	86	1	3.83604723679041e-07	0.731909557316199
Family_Caloramatoraceae	15	5	80	0.262882714702888	0.598905729265164	0.880703139561551
Family_Methanosarcinaceae	9	65	26	0.0535975495793261	7.85056602264605e-15	0.290351190144119
Family_Nitrososphaeraceae	0	46	54	1	0.000120112984002774	0.703958449377158
Family_Methanomicrobiaceae	17	78	5	8.43671598777115e-18	0.0357830165066619	0.811010835068429
Family_Methanocellaceae	0	12	88	1	0.0703122468466945	0.812682780890749
Family_Methanomassiliicoccaceae	5	5	90	0.94080632546576	0.0383558620205216	0.890273917422283
Family_Methanobacteriaceae	9	52	39	0.207443548704989	0.791431816929858	0.993175150642751
Family_Thermoanaerobaculaceae	12	47	41	0.0829005605691651	0.570197885005312	0.880817875621153
Family_Rhizobiaceae	8	46	46	0.557169112324861	0.0255149333870139	0.725675798117578
Family_Devosiaceae	20	52	28	4.80394842114807e-05	0.640022589518806	0.871732882953602
Family_Hyphomicrobiaceae	26	11	63	0.0181357366931482	0.167142388565349	7.51019639641867e-290
Family_Rhodomicrobiaceae	8	26	66	0.537780485228302	6.80891482842497e-05	0.799580805466511
Family_Xanthobacteraceae	27	50	23	2.69928152662925e-06	0.907944170179153	1.23017739200878e-86
Family_Amb-16S-1323	27	15	58	0.0161875458540413	3.85041636280174e-10	0.213252425060318
Family_Beijerinckiaceae	12	20	68	0.272091733074897	7.90003015714216e-06	0.118061885656366
Family_Labraceae	6	18	76	0.82574536978099	0.00134713788469173	0.634448898127667
Family_Kaistiaceae	24	11	65	0.0358205856647375	0.242077888029408	0.912595961690182
Family_Rhizobiales_Incertae_Sedis	13	19	68	0.2695736898059	0.0219523269974639	0.968817672545038
Family_Hyphomonadaceae	1	61	38	1	3.03828389149136e-07	0.564172129874367
Family_Rhodobacteraceae	24	16	60	0.0171110348203501	4.66141676462647e-08	0.547261573267067
Family_D05-2	20	23	57	0.0262516988881722	4.04035082488485e-07	0.703516659290167
Family_A0839	9	17	74	0.529726044619777	2.14543194498977e-05	0.812966244437996
Family_Sneathiellaceae	0	35	65	1	7.17979570948189e-06	0.981781180548606
Family_Parvibaculaceae	0	11	89	1	3.07019677907266e-06	0.582044866374081
Family_Sphingomonadaceae	0	66	34	1	0.498145178466336	0.640692093933089
Family_Magnetospirillaceae	23	25	52	0.00845789506939107	3.24709233270957e-06	0.285033972592987
Family_Micropepsaceae	11	51	38	0.102112406960395	0.501389802977817	0.82557291165117
Family_SM2D12	0	13	87	1	0.305097732311878	0.935379190769444
Family_KF-JG30-B3	7	6	87	0.768479995179714	3.20883260222889e-06	0.852590416593305
Family_Ferrovibrionaceae	15	46	39	0.0334995254438791	0.837853390725701	0.894383818900595
Family_Taonella	39	14	47	0.000134212642160258	0.000345304701542897	0.654400547579377
Family_Geminicoccaceae	7	33	60	0.557630741256167	6.73939661634969e-08	0.344215999374204
Family_Caulobacteraceae	0	37	63	1	0.581833013022459	0.90555613697944
Family_Reyranellaceae	6	64	30	0.181365380810877	0.00395660477916928	0.956506303171761
Family_Holosporaceae	1	8	91	1	0.0233385407933996	0.584081743443217
Family_Caedibacteraceae	5	72	23	0.230674315516558	2.43650400730383e-06	0.915231842726011
Family_Magnetospiraceae	19	27	54	0.0247743670523354	0.0806993586076283	0.951263256188133
Family_Rhodospirillaceae	0	8	92	1	0.0182413144053209	0.854484846317466
Family_Inquilinaceae	0	19	81	1	0.0050409413050744	0.780337881159135
Family_Kiloniellaceae	8	35	57	0.419352023337217	0.0179367227297678	0.529040106751788
Family_Acetobacteraceae	18	36	46	0.0207932735767202	0.147230147829636	0.845355390456866
Family_Bdellovibrionaceae	12	38	50	0.175804506468768	1.83905925393266e-05	3.17449802325339e-46
Family_Oligoflexaceae	0	45	55	1	0.000742275572741072	0.551430964407621
Family_Paracaedibacteraceae	5	59	36	0.474174326056151	0.504914902545987	0.968561071872178
Family_Micavibrionaceae	27	3	70	0.0166734717996717	0.00362834561798211	0.777982457898365
Family_Rickettsiaceae	0	34	66	1	0.0794105868726961	0.950468595953786
Family_bac2nit3	0	14	86	1	2.60019947876493e-07	0.875551113875128
Family_AB1	2	21	77	1	6.40795025378603e-06	0.353341583163383
Family_Thalassobaculaceae	0	23	77	1	0.00132307985078249	0.917398307505376
Family_Azospirillales_Incertae_Sedis	13	4	83	0.398791647797543	0.891649049789758	0.927050908472112
Family_Dongiaceae	8	40	52	0.423618380806978	0.829158630077849	0.928121355211751
Family_Azospirillaceae	11	9	80	0.449974282831421	0.000157211247846045	0.652314677736353
Family_Fodinicurvataceae	0	0	100	1	0.162117980763941	0.883464296444269
Family_Trueperaceae	2	28	70	1	3.37259886320887e-06	0.452792749757568
Family_Geobacteraceae	0	27	73	1	6.73141145900325e-06	0.980014233804983
Family_Syntrophobacteraceae	19	6	75	0.118409303444787	2.59078381112124e-16	0.0724747854668515
Family_Hydrogenedensaceae	7	58	35	0.37763093611837	7.88721768561898e-06	0.542298581199472
Family_Opitutaceae	15	56	29	0.00409831948327496	0.368829700750041	0.896481531767699
Family_Puniceicoccaceae	10	24	66	0.452178706780806	7.0276669188618e-06	0.505871660888349
Family_Xiphinematobacteraceae	6	59	35	0.384103737917453	0.136636824631236	0.967916103096062
Family_Terrimicrobiaceae	4	22	74	0.954865583746963	6.66557167865399e-06	0.802870684311778
Family_Pedosphaeraceae	21	30	49	0.0100954206913839	0.725227285148844	0.84205702039922
Family_Chthoniobacteraceae	20	47	33	0.00078125023813652	0.728671729360167	0.954971028765703
Family_Rubritaleaceae	10	61	29	0.0511706482730319	0.320020133838519	0.919431670808663
Family_Verrucomicrobiaceae	10	39	51	0.27854224837158	0.000438674716406131	0.793104997423422
Family_Acholeplasmataceae	25	41	34	0.000113392870437817	0.75458414615914	0.951605505862216
Family_Phycisphaeraceae	10	45	45	0.239448182601626	0.00135223357200479	0.640693987040072
Family_WD2101_soil_group	5	25	70	0.813991484827214	2.88253870612831e-08	0.662918417654378
